Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","01323","Oranges","2020","2020","100 g/ha","117080","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01323","Oranges","2020","2020","t","439782.4","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","01241.90","Other beans, green","2020","2020","ha","1083","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","01241.90","Other beans, green","2020","2020","100 g/ha","49696","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01241.90","Other beans, green","2020","2020","t","5381.21","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","01329","Other citrus fruit, n.e.c.","2020","2020","ha","14110","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","01329","Other citrus fruit, n.e.c.","2020","2020","100 g/ha","33502","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01329","Other citrus fruit, n.e.c.","2020","2020","t","47270.7","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","01929.90","Other fibre crops, raw, n.e.c.","2020","2020","ha","1700","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","01929.90","Other fibre crops, raw, n.e.c.","2020","2020","100 g/ha","49816","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01929.90","Other fibre crops, raw, n.e.c.","2020","2020","t","8468.78","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","01359.90","Other fruits, n.e.c.","2020","2020","ha","31830","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","01359.90","Other fruits, n.e.c.","2020","2020","100 g/ha","63457","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01359.90","Other fruits, n.e.c.","2020","2020","t","201983.35","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2020","2020","ha","6267","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2020","2020","100 g/ha","47165","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2020","2020","t","29559.14","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2020","2020","ha","43791","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","01449.90","Other oil seeds, n.e.c.","2020","2020","100 g/ha","11023","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01449.90","Other oil seeds, n.e.c.","2020","2020","t","48270.09","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","01709.90","Other pulses n.e.c.","2020","2020","ha","57241","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","01709.90","Other pulses n.e.c.","2020","2020","100 g/ha","10482","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01709.90","Other pulses n.e.c.","2020","2020","t","60000","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2020","2020","ha","19783","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","01319","Other tropical fruits, n.e.c.","2020","2020","100 g/ha","25657","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01319","Other tropical fruits, n.e.c.","2020","2020","t","50758.19","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2020","2020","ha","328895","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2020","2020","100 g/ha","58541","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2020","2020","t","1925369.12","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","01342.01","Pears","2020","2020","ha","677","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","01342.01","Pears","2020","2020","100 g/ha","76826","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01342.01","Pears","2020","2020","t","5200.67","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","01705","Peas, dry","2020","2020","ha","57000","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","01705","Peas, dry","2020","2020","100 g/ha","5926","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01705","Peas, dry","2020","2020","t","33775.75","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","01242","Peas, green","2020","2020","ha","5413","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","01242","Peas, green","2020","2020","100 g/ha","17734","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01242","Peas, green","2020","2020","t","9599.09","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","01651","Pepper (Piper spp.), raw","2020","2020","ha","969","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","01651","Pepper (Piper spp.), raw","2020","2020","100 g/ha","4962","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01651","Pepper (Piper spp.), raw","2020","2020","t","480.96","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","01707","Pigeon peas, dry","2020","2020","ha","207637","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","01707","Pigeon peas, dry","2020","2020","100 g/ha","10595","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01707","Pigeon peas, dry","2020","2020","t","220000","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","01318","Pineapples","2020","2020","ha","15810","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","01318","Pineapples","2020","2020","100 g/ha","240670","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01318","Pineapples","2020","2020","t","380492.73","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","01313","Plantains and cooking bananas","2020","2020","ha","309262","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","01313","Plantains and cooking bananas","2020","2020","100 g/ha","18769","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01313","Plantains and cooking bananas","2020","2020","t","580460.98","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","01346","Plums and sloes","2020","2020","ha","617","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","01346","Plums and sloes","2020","2020","100 g/ha","65633","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01346","Plums and sloes","2020","2020","t","4051.87","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","01510","Potatoes","2020","2020","ha","133009","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","01510","Potatoes","2020","2020","100 g/ha","82390","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01510","Potatoes","2020","2020","t","1095855.28","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","01930.02","Pyrethrum, dried flowers","2020","2020","ha","5888","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","01930.02","Pyrethrum, dried flowers","2020","2020","100 g/ha","4263","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01930.02","Pyrethrum, dried flowers","2020","2020","t","2510","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","0113","Rice","2020","2020","ha","1370000","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","0113","Rice","2020","2020","100 g/ha","33047","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","0113","Rice","2020","2020","t","4527500","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","01446","Safflower seed","2020","2020","ha","25518","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","01446","Safflower seed","2020","2020","100 g/ha","5499","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01446","Safflower seed","2020","2020","t","14033.23","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","01921.01","Seed cotton, unginned","2020","2020","ha","500000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","01921.01","Seed cotton, unginned","2020","2020","100 g/ha","6979","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01921.01","Seed cotton, unginned","2020","2020","t","348958","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","01444","Sesame seed","2020","2020","ha","960000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","01444","Sesame seed","2020","2020","100 g/ha","7396","X","Figure from international organizations",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01444","Sesame seed","2020","2020","t","710000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","01929.05","Sisal, raw","2020","2020","ha","46733","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","01929.05","Sisal, raw","2020","2020","100 g/ha","7784","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01929.05","Sisal, raw","2020","2020","t","36379","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","0114","Sorghum","2020","2020","ha","1005437","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","0114","Sorghum","2020","2020","100 g/ha","10374","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","0114","Sorghum","2020","2020","t","1043000","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","0141","Soya beans","2020","2020","ha","38323","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","0141","Soya beans","2020","2020","100 g/ha","11742","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","0141","Soya beans","2020","2020","t","45000","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","01802","Sugar cane","2020","2020","ha","51603","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","01802","Sugar cane","2020","2020","100 g/ha","700261","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01802","Sugar cane","2020","2020","t","3613550.82","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","01445","Sunflower seed","2020","2020","ha","1030000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","01445","Sunflower seed","2020","2020","100 g/ha","10437","X","Figure from international organizations",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01445","Sunflower seed","2020","2020","t","1075000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","01530","Sweet potatoes","2020","2020","ha","576868","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","01530","Sweet potatoes","2020","2020","100 g/ha","69340","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01530","Sweet potatoes","2020","2020","t","4000000","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","01620","Tea leaves","2020","2020","ha","18158","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","01620","Tea leaves","2020","2020","100 g/ha","68839","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01620","Tea leaves","2020","2020","t","125000","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","01234","Tomatoes","2020","2020","ha","36577","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","01234","Tomatoes","2020","2020","100 g/ha","127127","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01234","Tomatoes","2020","2020","t","464993.38","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","01970","Unmanufactured tobacco","2020","2020","ha","59980","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","01970","Unmanufactured tobacco","2020","2020","100 g/ha","6260","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01970","Unmanufactured tobacco","2020","2020","t","37546","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","01221","Watermelons","2020","2020","ha","3679","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","01221","Watermelons","2020","2020","100 g/ha","102427","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01221","Watermelons","2020","2020","t","37683.05","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","0111","Wheat","2020","2020","ha","60000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","0111","Wheat","2020","2020","100 g/ha","12879","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","0111","Wheat","2020","2020","t","77276","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","01540","Yams","2020","2020","ha","1468","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5419","Yield","01540","Yams","2020","2020","100 g/ha","64933","E","Estimated value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01540","Yams","2020","2020","t","9529.2","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5312","Area harvested","01591","Yautia","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5510","Production","01591","Yautia","2020","2020","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","894","Zambia","5312","Area harvested","01216","Artichokes","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01216","Artichokes","2020","2020","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","894","Zambia","5312","Area harvested","01211","Asparagus","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01211","Asparagus","2020","2020","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","894","Zambia","5312","Area harvested","01708","Bambara beans, dry","2020","2020","ha","6177","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5419","Yield","01708","Bambara beans, dry","2020","2020","100 g/ha","10343","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01708","Bambara beans, dry","2020","2020","t","6388.82","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5312","Area harvested","01312","Bananas","2020","2020","ha","162","E","Estimated value",""
"QCL","Crops and livestock products","894","Zambia","5419","Yield","01312","Bananas","2020","2020","100 g/ha","42696","E","Estimated value",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01312","Bananas","2020","2020","t","689.63","I","Imputed value",""
"QCL","Crops and livestock products","894","Zambia","5312","Area harvested","0115","Barley","2020","2020","ha","1500","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5419","Yield","0115","Barley","2020","2020","100 g/ha","71883","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","0115","Barley","2020","2020","t","10783.69","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5312","Area harvested","01701","Beans, dry","2020","2020","ha","84893","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5419","Yield","01701","Beans, dry","2020","2020","100 g/ha","6441","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01701","Beans, dry","2020","2020","t","54679.14","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5312","Area harvested","01212","Cabbages","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01212","Cabbages","2020","2020","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","894","Zambia","5312","Area harvested","01520.01","Cassava, fresh","2020","2020","ha","125208","I","Imputed value",""
"QCL","Crops and livestock products","894","Zambia","5419","Yield","01520.01","Cassava, fresh","2020","2020","100 g/ha","315066","E","Estimated value",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01520.01","Cassava, fresh","2020","2020","t","3944895.75","I","Imputed value",""
"QCL","Crops and livestock products","894","Zambia","5312","Area harvested","01213","Cauliflowers and broccoli","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01213","Cauliflowers and broccoli","2020","2020","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","894","Zambia","5312","Area harvested","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2020","2020","ha","428","I","Imputed value",""
"QCL","Crops and livestock products","894","Zambia","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2020","2020","100 g/ha","10117","E","Estimated value",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2020","2020","t","432.86","I","Imputed value",""
"QCL","Crops and livestock products","894","Zambia","5312","Area harvested","01610","Coffee, green","2020","2020","ha","8004","E","Estimated value",""
"QCL","Crops and livestock products","894","Zambia","5419","Yield","01610","Coffee, green","2020","2020","100 g/ha","10804","E","Estimated value",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01610","Coffee, green","2020","2020","t","8648.17","E","Estimated value",""
"QCL","Crops and livestock products","894","Zambia","5312","Area harvested","01706","Cow peas, dry","2020","2020","ha","27297","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5419","Yield","01706","Cow peas, dry","2020","2020","100 g/ha","3789","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01706","Cow peas, dry","2020","2020","t","10341.82","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5312","Area harvested","01657","Ginger, raw","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01657","Ginger, raw","2020","2020","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","894","Zambia","5312","Area harvested","0142","Groundnuts, excluding shelled","2020","2020","ha","192246","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5419","Yield","0142","Groundnuts, excluding shelled","2020","2020","100 g/ha","6615","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","0142","Groundnuts, excluding shelled","2020","2020","t","127172.06","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5312","Area harvested","01322","Lemons and limes","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01322","Lemons and limes","2020","2020","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","894","Zambia","5312","Area harvested","01214","Lettuce and chicory","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01214","Lettuce and chicory","2020","2020","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","894","Zambia","5312","Area harvested","0112","Maize (corn)","2020","2020","ha","1333519","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5419","Yield","0112","Maize (corn)","2020","2020","100 g/ha","25402","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","0112","Maize (corn)","2020","2020","t","3387469.57","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5312","Area harvested","0118","Millet","2020","2020","ha","65756","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5419","Yield","0118","Millet","2020","2020","100 g/ha","6844","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","0118","Millet","2020","2020","t","45004.63","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01270","Mushrooms and truffles","2020","2020","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","894","Zambia","5312","Area harvested","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","ha","2568","I","Imputed value",""
"QCL","Crops and livestock products","894","Zambia","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","100 g/ha","155702","E","Estimated value",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","t","39988.53","E","Estimated value",""
"QCL","Crops and livestock products","894","Zambia","5312","Area harvested","01323","Oranges","2020","2020","ha","922","I","Imputed value",""
"QCL","Crops and livestock products","894","Zambia","5419","Yield","01323","Oranges","2020","2020","100 g/ha","44949","E","Estimated value",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01323","Oranges","2020","2020","t","4145.17","I","Imputed value",""
"QCL","Crops and livestock products","894","Zambia","5312","Area harvested","01241.90","Other beans, green","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01241.90","Other beans, green","2020","2020","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","894","Zambia","5312","Area harvested","01329","Other citrus fruit, n.e.c.","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01329","Other citrus fruit, n.e.c.","2020","2020","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","894","Zambia","5312","Area harvested","01359.90","Other fruits, n.e.c.","2020","2020","ha","5996","E","Estimated value",""
"QCL","Crops and livestock products","894","Zambia","5419","Yield","01359.90","Other fruits, n.e.c.","2020","2020","100 g/ha","44356","E","Estimated value",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01359.90","Other fruits, n.e.c.","2020","2020","t","26593.95","I","Imputed value",""
"QCL","Crops and livestock products","894","Zambia","5312","Area harvested","01709.90","Other pulses n.e.c.","2020","2020","ha","65601","I","Imputed value",""
"QCL","Crops and livestock products","894","Zambia","5419","Yield","01709.90","Other pulses n.e.c.","2020","2020","100 g/ha","4732","E","Estimated value",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01709.90","Other pulses n.e.c.","2020","2020","t","31039.49","I","Imputed value",""
"QCL","Crops and livestock products","894","Zambia","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2020","2020","ha","2550","E","Estimated value",""
"QCL","Crops and livestock products","894","Zambia","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2020","2020","100 g/ha","10185","E","Estimated value",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2020","2020","t","2597.01","E","Estimated value",""
"QCL","Crops and livestock products","894","Zambia","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2020","2020","ha","20187","E","Estimated value",""
"QCL","Crops and livestock products","894","Zambia","5419","Yield","01319","Other tropical fruits, n.e.c.","2020","2020","100 g/ha","41766","E","Estimated value",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01319","Other tropical fruits, n.e.c.","2020","2020","t","84313.96","I","Imputed value",""
"QCL","Crops and livestock products","894","Zambia","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2020","2020","ha","47869","I","Imputed value",""
"QCL","Crops and livestock products","894","Zambia","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2020","2020","100 g/ha","76932","E","Estimated value",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2020","2020","t","368263.79","I","Imputed value",""
"QCL","Crops and livestock products","894","Zambia","5312","Area harvested","01342.01","Pears","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01342.01","Pears","2020","2020","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","894","Zambia","5312","Area harvested","01242","Peas, green","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01242","Peas, green","2020","2020","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","894","Zambia","5312","Area harvested","01651","Pepper (Piper spp.), raw","2020","2020","ha","78","E","Estimated value",""
"QCL","Crops and livestock products","894","Zambia","5419","Yield","01651","Pepper (Piper spp.), raw","2020","2020","100 g/ha","8555","E","Estimated value",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01651","Pepper (Piper spp.), raw","2020","2020","t","66.66","E","Estimated value",""
"QCL","Crops and livestock products","894","Zambia","5312","Area harvested","01318","Pineapples","2020","2020","ha","1263","I","Imputed value",""
"QCL","Crops and livestock products","894","Zambia","5419","Yield","01318","Pineapples","2020","2020","100 g/ha","72517","E","Estimated value",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01318","Pineapples","2020","2020","t","9157.8","I","Imputed value",""
"QCL","Crops and livestock products","894","Zambia","5312","Area harvested","01510","Potatoes","2020","2020","ha","3187","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5419","Yield","01510","Potatoes","2020","2020","100 g/ha","250944","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","01510","Potatoes","2020","2020","t","79979.75","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5312","Area harvested","0113","Rice","2020","2020","ha","24756","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5419","Yield","0113","Rice","2020","2020","100 g/ha","13989","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5510","Production","0113","Rice","2020","2020","t","34629.66","A","Official figure",""
